,carat,cut,cut_ord,color,clarity,clarity_ord,price
34750,0.3,Premium,4,D,SI1,3,709
34751,0.7,Very Good,3,D,SI1,3,2677
34752,1.07,Premium,4,G,SI2,2,4278
34753,1.25,Premium,4,H,SI2,2,6230
34754,0.54,Ideal,5,G,VVS2,6,1914
34755,0.32,Ideal,5,E,SI2,2,427
34756,1,Fair,1,H,SI2,2,2818
34757,0.59,Very Good,3,E,SI2,2,1286
34758,0.4,Good,2,G,VS2,5,807
34759,0.35,Premium,4,G,VS1,4,906
34760,0.7,Premium,4,E,SI1,3,2592
34761,0.6,Ideal,5,G,VS2,5,1861
34762,0.5,Fair,1,D,SI1,3,1323
34763,0.96,Ideal,5,G,VS1,4,6807
34764,0.84,Good,2,I,VS1,4,2753
34765,1.5,Premium,4,G,SI1,3,10087
34766,0.33,Ideal,5,D,VS2,5,940
34767,0.4,Premium,4,H,VVS1,7,1017
34768,1.02,Premium,4,F,SI2,2,4238
34769,1.24,Good,2,H,VS2,5,7210
34770,0.4,Ideal,5,E,VS1,4,1053
34771,0.57,Premium,4,G,VS1,4,1949
34772,0.51,Very Good,3,E,VVS2,6,2320
34773,1.84,Premium,4,H,SI1,3,13905
34774,1.72,Very Good,3,E,SI1,3,15948
34775,1.04,Premium,4,G,VS2,5,6290
34776,0.7,Ideal,5,J,SI2,2,1832
34777,0.42,Premium,4,E,VS2,5,958
34778,0.62,Premium,4,H,VVS1,7,2232
34779,0.96,Premium,4,I,VS2,5,3808
34780,0.31,Ideal,5,E,VS2,5,680
34781,0.7,Good,2,D,VS1,4,3107
34782,0.35,Ideal,5,D,VS1,4,1026
34783,0.53,Ideal,5,E,SI1,3,1585
34784,1.02,Very Good,3,J,SI1,3,4137
34785,1.08,Ideal,5,H,SI2,2,4536
34786,0.6,Premium,4,F,VVS2,6,2316
34787,2.05,Premium,4,I,VS1,4,17640
34788,0.7,Premium,4,J,VVS2,6,1764
34789,0.59,Ideal,5,G,VS2,5,1844
34790,1.01,Very Good,3,E,SI2,2,4561
34791,1.21,Premium,4,H,SI1,3,4743
34792,0.39,Premium,4,E,SI2,2,778
34793,1.58,Premium,4,H,SI1,3,10738
34794,1.01,Ideal,5,G,VVS2,6,7597
34795,0.36,Ideal,5,D,SI1,3,663
34796,0.3,Ideal,5,G,VVS1,7,764
34797,0.5,Very Good,3,D,VS2,5,1646
34798,0.54,Ideal,5,E,VS1,4,2041
34799,0.7,Premium,4,I,VS1,4,2234
34800,0.93,Very Good,3,F,SI1,3,4256
34801,0.32,Good,2,D,SI2,2,477
34802,0.53,Ideal,5,D,VS2,5,1857
34803,1.76,Ideal,5,H,SI1,3,9974
34804,0.78,Premium,4,F,SI1,3,2469
34805,0.39,Good,2,E,VS2,5,830
34806,0.74,Very Good,3,D,SI2,2,2713
34807,0.85,Premium,4,F,VVS2,6,4451
34808,0.41,Very Good,3,G,VS1,4,976
34809,1.7,Very Good,3,H,SI2,2,10255
34810,0.57,Ideal,5,E,SI1,3,1728
34811,0.51,Ideal,5,E,VS1,4,1758
34812,0.42,Premium,4,E,SI2,2,814
34813,0.53,Ideal,5,G,SI1,3,1377
34814,1.22,Premium,4,F,SI1,3,6932
34815,0.41,Ideal,5,D,SI1,3,735
34816,0.44,Premium,4,D,SI1,3,1089
34817,0.32,Premium,4,G,SI1,3,612
34818,0.41,Ideal,5,E,VS1,4,1153
34819,0.52,Premium,4,E,VVS2,6,2467
34820,0.87,Ideal,5,G,I1,1,1827
34821,1.21,Good,2,E,SI1,3,6708
34822,2.01,Good,2,I,SI1,3,15371
34823,2.01,Ideal,5,F,SI2,2,17798
34824,0.9,Good,2,G,SI1,3,3250
34825,0.33,Ideal,5,E,SI1,3,702
34826,0.79,Very Good,3,F,VS1,4,3398
34827,0.7,Very Good,3,I,SI1,3,2039
34828,1.07,Premium,4,H,SI1,3,4440
34829,0.46,Ideal,5,H,IF,8,1450
34830,1.01,Premium,4,D,VS2,5,6827
34831,0.31,Very Good,3,H,VS1,4,544
34832,0.34,Ideal,5,F,VS2,5,686
34833,0.7,Ideal,5,D,VS1,4,4323
34834,0.54,Ideal,5,F,SI1,3,1385
34835,1.22,Ideal,5,I,SI2,2,4714
34836,0.77,Ideal,5,F,VS1,4,3387
34837,1.05,Ideal,5,F,SI1,3,4729
34838,0.5,Ideal,5,H,VVS1,7,1838
34839,0.31,Ideal,5,E,VS2,5,680
34840,0.91,Premium,4,H,VS2,5,4201
34841,0.33,Ideal,5,F,VS2,5,666
34842,1.23,Ideal,5,F,VS1,4,9660
34843,2.07,Very Good,3,I,SI1,3,15847
34844,0.4,Very Good,3,H,SI1,3,666
34845,0.36,Ideal,5,G,SI2,2,505
34846,0.33,Ideal,5,G,VVS2,6,754
34847,0.74,Premium,4,E,VS1,4,2999
34848,1.22,Ideal,5,F,SI2,2,4852
34849,0.36,Ideal,5,E,VS1,4,828
34850,0.6,Very Good,3,F,SI1,3,1670
34851,0.7,Ideal,5,F,VS1,4,2726
34852,0.72,Fair,1,F,SI1,3,2691
34853,1.3,Ideal,5,J,VS1,4,6334
34854,0.97,Premium,4,D,SI2,2,3585
34855,0.7,Ideal,5,G,VS1,4,3384
34856,0.33,Ideal,5,D,VS2,5,781
34857,0.3,Premium,4,I,SI1,3,506
34858,0.7,Very Good,3,G,VS1,4,2437
34859,0.31,Ideal,5,I,VS1,4,489
34860,0.5,Ideal,5,E,SI2,2,1185
34861,0.51,Premium,4,E,SI1,3,1402
34862,0.92,Ideal,5,G,SI1,3,4173
34863,0.76,Premium,4,E,SI1,3,2644
34864,0.41,Good,2,J,VS1,4,647
34865,0.9,Premium,4,G,SI2,2,3246
34866,0.3,Very Good,3,I,SI1,3,506
34867,0.41,Premium,4,E,SI1,3,969
34868,0.93,Premium,4,F,VS2,5,4961
34869,0.7,Ideal,5,G,VVS2,6,2895
34870,0.41,Premium,4,H,SI1,3,984
34871,1.04,Premium,4,E,VVS1,7,10350
34872,1.12,Ideal,5,F,VS2,5,6858
34873,0.9,Very Good,3,G,VS2,5,4543
34874,0.31,Good,2,D,SI2,2,593
34875,0.33,Premium,4,I,VS2,5,463
34876,0.35,Ideal,5,F,VVS2,6,745
34877,2.01,Ideal,5,J,SI2,2,11011
34878,0.35,Ideal,5,G,VS1,4,906
34879,1.5,Very Good,3,J,VS2,5,7402
34880,1.21,Premium,4,E,SI2,2,6071
34881,0.39,Very Good,3,J,VVS1,7,718
34882,0.5,Premium,4,F,VS2,5,1654
34883,0.51,Ideal,5,D,VS2,5,1882
34884,1,Premium,4,F,SI2,2,4749
34885,2.03,Ideal,5,I,SI2,2,11172
34886,0.5,Fair,1,E,SI2,2,1114
34887,1.74,Premium,4,I,SI1,3,11020
34888,0.57,Ideal,5,H,IF,8,2195
34889,2.01,Premium,4,H,SI2,2,14558
34890,0.23,Very Good,3,F,VS2,5,402
34891,0.32,Good,2,D,SI2,2,612
34892,2.01,Premium,4,I,SI1,3,14558
34893,0.57,Ideal,5,H,VS1,4,1922
34894,0.31,Very Good,3,G,VVS1,7,816
34895,0.25,Ideal,5,F,VS2,5,460
34896,0.41,Premium,4,I,VVS2,6,1061
34897,1.2,Premium,4,J,SI2,2,3782
34898,2,Premium,4,I,VS1,4,17436
34899,1.5,Premium,4,E,SI2,2,9450
34900,1.06,Ideal,5,H,SI1,3,5188
34901,1.5,Premium,4,J,SI2,2,6750
34902,0.7,Very Good,3,I,VS1,4,2274
34903,1.24,Premium,4,F,SI2,2,4907
34904,1.5,Premium,4,I,VS1,4,10080
34905,0.41,Ideal,5,F,VS1,4,1180
34906,0.53,Very Good,3,E,VS1,4,1874
34907,0.82,Premium,4,E,SI2,2,2329
34908,0.31,Ideal,5,E,VVS2,6,710
34909,0.54,Ideal,5,H,VVS1,7,1944
34910,0.55,Premium,4,G,SI1,3,1321
34911,1.2,Very Good,3,J,SI2,2,3880
34912,0.9,Good,2,F,SI1,3,3898
34913,2.04,Premium,4,H,SI1,3,12341
34914,0.9,Premium,4,H,VS2,5,3933
34915,0.48,Ideal,5,G,SI1,3,969
34916,0.72,Ideal,5,H,VVS1,7,2946
34917,1.26,Very Good,3,I,VS1,4,6566
34918,2.28,Ideal,5,J,SI1,3,12755
34919,1.53,Very Good,3,J,VS1,4,7677
34920,0.5,Ideal,5,G,SI2,2,1038
34921,0.51,Ideal,5,G,VVS2,6,1974
34922,0.57,Ideal,5,F,SI1,3,1377
34923,0.7,Very Good,3,F,SI2,2,2195
34924,0.77,Very Good,3,E,VS2,5,3911
34925,1.51,Very Good,3,H,SI1,3,10314
34926,0.36,Very Good,3,G,SI1,3,537
34927,0.55,Ideal,5,H,VVS2,6,1668
34928,0.53,Premium,4,D,VS2,5,1808
34929,1,Ideal,5,E,VS2,5,6720
34930,1,Good,2,F,VS2,5,6037
34931,0.41,Ideal,5,H,VVS1,7,1115
34932,0.52,Ideal,5,F,SI2,2,1059
34933,1.51,Fair,1,H,VS2,5,9678
34934,1.5,Ideal,5,I,VS2,5,9761
34935,2.2,Very Good,3,H,VS2,5,16239
34936,0.4,Ideal,5,E,SI1,3,673
34937,0.5,Premium,4,G,VVS2,6,1838
34938,2,Ideal,5,J,VS2,5,13263
34939,0.75,Very Good,3,H,SI2,2,2228
34940,0.32,Very Good,3,H,SI1,3,449
34941,0.51,Good,2,E,SI1,3,1361
34942,0.3,Premium,4,G,VVS1,7,789
34943,0.34,Premium,4,E,VS2,5,956
34944,0.41,Ideal,5,I,VVS2,6,1061
34945,1.22,Premium,4,I,VS2,5,5649
34946,1.5,Fair,1,I,SI2,2,6717
34947,0.56,Very Good,3,H,VS2,5,1576
34948,0.41,Very Good,3,E,SI1,3,904
34949,1.07,Good,2,H,VS2,5,5758
34950,0.33,Good,2,F,VS2,5,666
34951,1.04,Very Good,3,H,SI1,3,4564
34952,1,Fair,1,G,SI2,2,3142
34953,0.34,Ideal,5,E,SI1,3,765
34954,1.01,Premium,4,G,VVS2,6,6968
34955,1.01,Premium,4,D,SI1,3,5443
34956,0.58,Premium,4,E,SI1,3,1812
34957,0.31,Ideal,5,F,IF,8,914
34958,2,Fair,1,I,VS1,4,12907
34959,1.5,Very Good,3,H,VS2,5,10959
34960,0.37,Very Good,3,F,SI1,3,616
34961,0.24,Very Good,3,E,VVS2,6,478
34962,0.46,Ideal,5,D,VS1,4,1637
34963,0.27,Very Good,3,D,VS1,4,413
34964,0.4,Ideal,5,F,SI2,2,731
34965,1.25,Ideal,5,G,VVS2,6,10636
34966,0.31,Premium,4,D,VS2,5,816
34967,0.27,Very Good,3,E,VVS2,6,552
34968,1.58,Ideal,5,I,SI1,3,9457
34969,0.7,Very Good,3,I,VS2,5,2025
34970,1.74,Ideal,5,I,VS1,4,15189
34971,0.41,Ideal,5,G,IF,8,1431
34972,1.63,Ideal,5,H,SI1,3,11078
34973,0.36,Ideal,5,F,IF,8,1215
34974,0.71,Very Good,3,F,SI1,3,2505
34975,1.73,Ideal,5,H,SI1,3,11688
34976,0.39,Ideal,5,H,VS2,5,788
34977,1.7,Premium,4,H,VS2,5,12992
34978,1.55,Premium,4,I,SI2,2,7972
34979,1,Premium,4,G,VVS1,7,7644
34980,1.58,Ideal,5,F,VS2,5,14044
34981,1.07,Ideal,5,G,VS1,4,7222
34982,0.38,Premium,4,E,VS1,4,1000
34983,0.3,Good,2,E,VS2,5,619
34984,0.33,Ideal,5,D,SI2,2,492
34985,0.35,Good,2,F,SI1,3,583
34986,0.24,Very Good,3,F,VS2,5,419
34987,1.5,Ideal,5,F,SI1,3,11405
34988,0.63,Ideal,5,E,VVS2,6,2697
34989,0.38,Ideal,5,E,VS1,4,924
34990,1.63,Premium,4,G,SI1,3,11721
34991,0.7,Very Good,3,E,VS1,4,2967
34992,0.41,Ideal,5,E,VVS2,6,1187
34993,0.3,Premium,4,E,VS2,5,658
34994,0.31,Ideal,5,D,VS2,5,942
34995,1.21,Premium,4,E,SI1,3,6963
34996,0.54,Premium,4,H,VVS2,6,1662
34997,0.34,Ideal,5,E,VS1,4,827
34998,1.74,Premium,4,H,SI1,3,7932
34999,0.39,Very Good,3,I,VVS2,6,787
35000,0.5,Ideal,5,E,VS2,5,1554
35001,1.22,Ideal,5,H,VS1,4,5773
35002,1.5,Fair,1,H,SI1,3,6838
35003,0.57,Ideal,5,G,VS1,4,1949
35004,1.54,Ideal,5,H,SI2,2,9452
35005,0.7,Good,2,F,SI1,3,2401
35006,0.3,Ideal,5,G,VS1,4,776
35007,2.02,Premium,4,I,VS2,5,16861
35008,0.41,Ideal,5,G,IF,8,1367
35009,0.7,Fair,1,I,SI1,3,1720
35010,1.55,Premium,4,I,VS1,4,10416
35011,0.7,Very Good,3,H,SI1,3,2107
35012,1.02,Very Good,3,H,VS1,4,5977
35013,0.4,Premium,4,D,SI2,2,666
35014,0.32,Premium,4,E,VS2,5,702
35015,0.3,Very Good,3,J,VS1,4,394
35016,1.02,Premium,4,G,IF,8,8643
35017,1.22,Premium,4,H,SI1,3,6387
35018,0.72,Very Good,3,F,VS1,4,3229
35019,1.01,Good,2,G,SI2,2,4060
35020,0.5,Ideal,5,H,VS1,4,1429
35021,2.12,Ideal,5,I,SI2,2,15647
35022,0.91,Very Good,3,E,SI2,2,3968
35023,1.51,Premium,4,I,SI1,3,8794
35024,1.34,Ideal,5,G,SI2,2,5358
35025,0.42,Ideal,5,F,SI2,2,851
35026,0.72,Ideal,5,E,VVS2,6,4094
35027,0.24,Very Good,3,D,VVS1,7,492
35028,1.01,Very Good,3,J,SI2,2,3906
35029,0.7,Very Good,3,D,SI1,3,2681
35030,0.33,Ideal,5,G,VS2,5,743
35031,0.38,Ideal,5,E,VS2,5,805
35032,0.43,Very Good,3,G,VVS2,6,976
35033,0.7,Premium,4,F,VS2,5,2686
35034,0.57,Premium,4,G,VS1,4,1819
35035,0.32,Very Good,3,G,VS2,5,561
35036,0.31,Very Good,3,G,SI1,3,462
35037,1.01,Ideal,5,F,VVS2,6,8971
35038,0.32,Ideal,5,E,SI1,3,720
35039,1.23,Very Good,3,H,SI1,3,6458
35040,0.85,Premium,4,E,VS2,5,3803
35041,1.25,Ideal,5,F,VS1,4,9761
35042,1,Premium,4,D,SI2,2,4626
35043,0.91,Ideal,5,H,VS1,4,4109
35044,0.7,Very Good,3,H,SI1,3,2048
35045,0.32,Ideal,5,D,VS2,5,758
35046,0.7,Ideal,5,H,VVS2,6,3325
35047,0.32,Very Good,3,H,VVS1,7,672
35048,0.52,Premium,4,G,SI2,2,1076
35049,0.7,Ideal,5,E,SI1,3,2777
35050,1.23,Ideal,5,J,VS2,5,6015
35051,1.01,Very Good,3,G,VVS2,6,7137
35052,0.34,Ideal,5,E,VS1,4,816
35053,1.09,Ideal,5,I,VS2,5,5904
35054,1.03,Premium,4,I,VS1,4,5104
35055,1.02,Very Good,3,F,SI1,3,5155
35056,0.43,Ideal,5,H,VVS1,7,987
35057,0.3,Very Good,3,G,SI1,3,432
35058,1.5,Premium,4,H,VS2,5,11322
35059,0.31,Ideal,5,E,VS2,5,680
35060,1.03,Very Good,3,D,SI2,2,4679
35061,0.36,Premium,4,E,VVS1,7,1035
35062,0.38,Premium,4,F,VS1,4,998
35063,0.54,Ideal,5,D,VS2,5,1763
35064,0.23,Very Good,3,H,VS1,4,338
35065,0.73,Ideal,5,G,VVS2,6,3183
35066,0.37,Ideal,5,G,IF,8,1056
35067,0.83,Premium,4,E,SI2,2,2544
35068,0.59,Ideal,5,H,VVS1,7,2193
35069,0.62,Ideal,5,G,VS1,4,2173
35070,1,Ideal,5,G,VS2,5,6328
35071,1.33,Premium,4,I,VS1,4,6963
35072,0.5,Ideal,5,E,SI1,3,1331
35073,0.31,Ideal,5,F,IF,8,901
35074,2,Fair,1,E,SI1,3,15330
35075,0.51,Ideal,5,G,VS1,4,1781
35076,0.32,Premium,4,I,VS1,4,505
35077,0.9,Very Good,3,D,SI1,3,4523
35078,0.4,Ideal,5,F,VVS1,7,1168
35079,0.91,Very Good,3,I,SI2,2,2832
35080,0.51,Premium,4,F,SI2,2,1036
35081,0.71,Ideal,5,E,VVS1,7,4231
35082,0.9,Ideal,5,F,VS2,5,4801
35083,0.9,Good,2,G,SI1,3,4008
35084,1.01,Very Good,3,G,VS2,5,6108
35085,0.58,Ideal,5,D,VVS1,7,3741
35086,0.92,Ideal,5,E,SI2,2,3941
35087,0.9,Very Good,3,E,VVS2,6,6466
35088,0.3,Good,2,I,SI1,3,394
35089,1.02,Premium,4,G,SI2,2,3892
35090,0.91,Ideal,5,E,SI2,2,3772
35091,0.72,Ideal,5,G,SI1,3,2548
35092,0.82,Fair,1,F,SI2,2,2508
35093,0.32,Ideal,5,G,VS1,4,828
35094,0.32,Ideal,5,E,VS2,5,900
35095,0.3,Ideal,5,F,VS2,5,776
35096,0.7,Very Good,3,J,SI1,3,1959
35097,0.31,Very Good,3,D,SI2,2,462
35098,0.55,Very Good,3,H,SI1,3,1270
35099,0.3,Premium,4,F,SI1,3,500
35100,1,Very Good,3,H,SI2,2,3850
35101,0.53,Ideal,5,H,VS2,5,1435
35102,0.7,Ideal,5,F,VVS2,6,3160
35103,1.2,Premium,4,E,VS2,5,8279
35104,1.51,Premium,4,G,SI1,3,11153
35105,1.59,Very Good,3,H,VS2,5,11333
35106,0.9,Very Good,3,E,SI2,2,3139
35107,1.25,Ideal,5,H,SI2,2,5932
35108,0.61,Premium,4,E,VS2,5,1704
35109,0.9,Good,2,H,SI1,3,3201
35110,0.3,Premium,4,I,VVS2,6,526
35111,0.58,Very Good,3,J,VS2,5,1147
35112,0.67,Premium,4,G,VVS2,6,2658
35113,0.3,Premium,4,E,VS2,5,844
35114,0.53,Very Good,3,D,VS2,5,1825
35115,1.21,Very Good,3,I,SI2,2,5014
35116,1.51,Good,2,E,SI2,2,9343
35117,0.76,Ideal,5,E,SI1,3,3087
35118,0.5,Very Good,3,G,SI1,3,1237
35119,0.4,Fair,1,G,SI1,3,960
35120,0.33,Premium,4,G,SI1,3,631
35121,0.7,Ideal,5,E,SI1,3,2542
35122,0.32,Very Good,3,G,VS1,4,645
35123,0.76,Ideal,5,D,VS2,5,3306
35124,0.47,Good,2,D,SI1,3,987
35125,0.36,Ideal,5,D,VS2,5,852
35126,1,Premium,4,H,SI1,3,4144
35127,2.23,Premium,4,J,SI1,3,14129
35128,0.73,Premium,4,J,VS1,4,2037
35129,0.41,Ideal,5,E,VS1,4,1079
35130,1.11,Ideal,5,D,VS1,4,9870
35131,1.05,Very Good,3,G,VS1,4,6766
35132,1.18,Very Good,3,E,I1,1,3894
35133,0.9,Ideal,5,H,VS2,5,4044
35134,1.1,Ideal,5,J,SI2,2,4157
35135,1,Fair,1,E,SI2,2,4516
35136,0.4,Good,2,H,SI2,2,720
35137,0.32,Ideal,5,D,SI1,3,589
35138,0.53,Ideal,5,J,VS1,4,1218
35139,0.71,Good,2,I,VS2,5,2214
35140,1.22,Ideal,5,F,SI2,2,6518
35141,1.12,Ideal,5,H,VS2,5,6222
35142,0.3,Ideal,5,G,VVS2,6,878
35143,0.5,Good,2,D,VVS2,6,2065
35144,0.43,Ideal,5,H,SI1,3,716
35145,0.39,Ideal,5,D,SI1,3,729
35146,0.7,Very Good,3,D,VS1,4,3208
35147,0.31,Ideal,5,G,IF,8,1028
35148,1.51,Very Good,3,J,VS2,5,7744
35149,0.7,Premium,4,F,SI1,3,2184
35150,1.09,Ideal,5,G,VS1,4,6934
35151,1.05,Ideal,5,G,SI2,2,4561
35152,0.55,Premium,4,F,VS1,4,1755
35153,0.53,Ideal,5,D,VS1,4,1952
35154,1.57,Ideal,5,G,SI1,3,11596
35155,1.5,Very Good,3,F,VS1,4,15022
35156,0.33,Ideal,5,F,VS1,4,738
35157,0.7,Very Good,3,G,SI1,3,2106
35158,0.39,Ideal,5,G,SI1,3,748
35159,0.31,Very Good,3,G,VS1,4,802
35160,2.07,Ideal,5,J,SI2,2,12778
35161,0.37,Ideal,5,G,SI1,3,586
35162,0.3,Ideal,5,H,SI1,3,442
35163,0.31,Premium,4,G,VS2,5,544
35164,0.88,Good,2,J,VS1,4,1964
35165,0.61,Ideal,5,H,SI1,3,1416
35166,0.75,Premium,4,D,SI2,2,1858
35167,0.3,Ideal,5,F,VS1,4,570
35168,2.01,Ideal,5,E,SI2,2,13387
35169,1.22,Ideal,5,F,VVS2,6,11730
35170,0.31,Ideal,5,H,SI2,2,421
35171,1.09,Very Good,3,I,VS2,5,5072
35172,0.72,Very Good,3,E,SI1,3,2646
35173,1.51,Good,2,D,SI2,2,7384
35174,0.42,Premium,4,E,VS1,4,1040
35175,0.53,Very Good,3,G,SI2,2,1079
35176,0.71,Very Good,3,E,SI1,3,2420
35177,1.9,Premium,4,F,SI2,2,12812
35178,0.53,Ideal,5,D,VS2,5,1857
35179,0.33,Ideal,5,E,SI1,3,743
35180,1.59,Good,2,F,SI2,2,9100
35181,0.24,Premium,4,E,VS2,5,417
35182,1.01,Premium,4,E,SI1,3,5599
35183,1.51,Very Good,3,H,VVS2,6,9332
35184,0.7,Ideal,5,E,SI1,3,2459
35185,0.71,Ideal,5,F,VS1,4,3480
35186,1.01,Ideal,5,G,VS2,5,6516
35187,1.2,Good,2,I,VS1,4,5570
35188,1.58,Ideal,5,I,VS2,5,10197
35189,0.72,Fair,1,I,VVS2,6,2131
35190,1.54,Premium,4,D,SI2,2,9821
35191,0.51,Ideal,5,D,VS2,5,1787
35192,0.52,Ideal,5,F,VS2,5,1625
35193,1.01,Premium,4,E,SI2,2,4666
35194,0.31,Ideal,5,G,IF,8,891
35195,1.51,Good,2,J,SI2,2,6104
35196,0.9,Premium,4,E,VS2,5,4625
35197,0.32,Ideal,5,E,SI1,3,516
35198,0.31,Premium,4,G,VVS1,7,816
35199,0.26,Ideal,5,F,VVS1,7,769
35200,1.08,Premium,4,H,SI1,3,4826
35201,0.32,Premium,4,H,SI1,3,591
35202,1.01,Ideal,5,J,SI2,2,3801
35203,0.94,Very Good,3,D,SI2,2,3691
35204,0.52,Ideal,5,D,VS2,5,1919
35205,1.12,Premium,4,H,SI2,2,4641
35206,0.36,Ideal,5,G,VVS2,6,776
35207,0.52,Very Good,3,G,SI2,2,1151
35208,0.72,Ideal,5,E,VS1,4,3409
35209,1.1,Ideal,5,G,SI2,2,5407
35210,1.01,Good,2,F,SI2,2,3897
35211,0.71,Very Good,3,E,VS2,5,2891
35212,0.32,Ideal,5,E,SI1,3,559
35213,0.34,Very Good,3,I,VVS2,6,596
35214,0.28,Ideal,5,E,VVS2,6,787
35215,0.94,Ideal,5,E,SI2,2,4972
35216,1.2,Premium,4,H,VS2,5,6666
35217,0.3,Premium,4,G,VVS2,6,878
35218,2.03,Fair,1,F,SI1,3,16280
35219,0.5,Good,2,E,VVS2,6,2437
35220,0.9,Very Good,3,F,SI1,3,3699
35221,0.56,Ideal,5,D,VS1,4,2369
35222,0.31,Ideal,5,F,VS2,5,802
35223,0.3,Very Good,3,E,SI2,2,421
35224,1.51,Ideal,5,F,SI1,3,11950
35225,0.46,Good,2,F,VVS1,7,1307
35226,0.43,Very Good,3,E,VS2,5,981
35227,1,Premium,4,D,VS1,4,7812
35228,0.31,Ideal,5,G,IF,8,891
35229,0.32,Ideal,5,I,SI1,3,404
35230,1.02,Premium,4,I,SI1,3,3713
35231,1.11,Good,2,G,SI2,2,5438
35232,2.33,Premium,4,H,I1,1,8220
35233,0.3,Good,2,H,SI1,3,554
35234,0.36,Premium,4,D,VS2,5,1094
35235,1.55,Premium,4,J,VS1,4,8593
35236,1.32,Fair,1,E,SI2,2,6221
35237,0.45,Good,2,H,VVS1,7,1240
35238,0.78,Ideal,5,E,VS2,5,3601
35239,0.9,Ideal,5,J,VS1,4,3048
35240,0.52,Ideal,5,D,VS2,5,1701
35241,1.01,Premium,4,F,I1,1,2781
35242,0.36,Very Good,3,F,VS2,5,634
35243,0.23,Very Good,3,D,VVS2,6,499
35244,1.16,Premium,4,I,VS1,4,5457
35245,0.47,Ideal,5,G,VVS1,7,1441
35246,0.4,Ideal,5,F,SI1,3,694
35247,1.24,Very Good,3,J,SI2,2,4583
35248,0.54,Very Good,3,D,VS2,5,1892
35249,0.26,Ideal,5,H,VS1,4,448
35250,0.36,Very Good,3,G,VS1,4,821
35251,0.43,Premium,4,G,VS1,4,943
35252,0.7,Premium,4,E,SI2,2,2215
35253,0.4,Good,2,E,SI2,2,666
35254,0.73,Ideal,5,I,SI2,2,2218
35255,0.54,Ideal,5,F,SI2,2,1065
35256,0.32,Ideal,5,D,SI2,2,477
35257,0.5,Premium,4,F,VS2,5,1654
35258,1.22,Premium,4,F,VS2,5,8733
35259,1.56,Ideal,5,H,SI1,3,12082
35260,0.5,Ideal,5,F,SI2,2,1020
35261,0.59,Premium,4,H,SI1,3,1106
35262,0.8,Premium,4,E,VS2,5,3494
35263,2.01,Very Good,3,I,SI2,2,13323
35264,0.27,Very Good,3,E,VS2,5,470
35265,0.76,Ideal,5,I,VS2,5,2551
35266,0.9,Very Good,3,F,SI2,2,3457
35267,0.36,Ideal,5,I,IF,8,735
35268,0.27,Ideal,5,E,VVS1,7,752
35269,1.01,Premium,4,F,SI2,2,4197
35270,0.65,Premium,4,G,SI1,3,1612
35271,1.5,Good,2,G,SI2,2,8043
35272,1,Fair,1,E,SI1,3,4844
35273,1.23,Good,2,D,I1,1,4050
35274,0.51,Good,2,E,VVS2,6,2523
35275,1.73,Premium,4,G,VVS2,6,18377
35276,1.31,Premium,4,I,VS2,5,6323
35277,0.51,Ideal,5,G,VS1,4,1781
35278,2.04,Premium,4,H,SI1,3,18115
35279,1.3,Ideal,5,G,SI1,3,8416
35280,0.51,Ideal,5,E,VS2,5,1781
35281,1.5,Good,2,H,SI2,2,5833
35282,0.54,Premium,4,G,SI1,3,1340
35283,0.78,Very Good,3,F,SI2,2,2307
35284,0.33,Ideal,5,E,VVS2,6,898
35285,1.03,Fair,1,G,SI1,3,4424
35286,1,Good,2,E,VS2,5,6776
35287,0.41,Ideal,5,D,VVS1,7,1582
35288,0.31,Ideal,5,G,VS2,5,698
35289,0.77,Ideal,5,I,VS1,4,2736
35290,0.34,Premium,4,E,SI1,3,596
35291,0.52,Ideal,5,E,VS2,5,1689
35292,1.51,Ideal,5,G,VS1,4,14779
35293,0.73,Very Good,3,J,SI1,3,2031
35294,0.52,Ideal,5,G,VVS2,6,2012
35295,0.31,Ideal,5,H,VS2,5,628
35296,1.04,Premium,4,D,SI2,2,5292
35297,1,Good,2,G,VS1,4,4805
35298,0.3,Ideal,5,G,VS2,5,526
35299,0.76,Ideal,5,G,SI2,2,2143
35300,0.77,Very Good,3,G,VS2,5,3124
35301,1,Ideal,5,E,VS2,5,6720
35302,0.71,Very Good,3,D,VVS2,6,4363
35303,1.01,Very Good,3,F,VVS2,6,8532
35304,0.57,Very Good,3,J,VS2,5,1072
35305,0.52,Very Good,3,G,SI1,3,1267
35306,1.53,Good,2,H,IF,8,13248
35307,0.8,Ideal,5,G,VS2,5,2834
35308,1.01,Premium,4,G,SI1,3,5006
35309,0.56,Premium,4,F,SI2,2,1715
35310,0.45,Premium,4,D,VVS1,7,1736
35311,0.53,Premium,4,F,VS2,5,1753
35312,0.38,Premium,4,E,SI2,2,596
35313,0.3,Premium,4,D,VS1,4,979
35314,0.32,Ideal,5,G,VS2,5,720
35315,1,Very Good,3,G,VVS2,6,8138
35316,1.02,Ideal,5,H,SI2,2,4870
35317,0.3,Very Good,3,E,VVS2,6,789
35318,0.46,Ideal,5,J,VS1,4,851
35319,0.32,Ideal,5,G,IF,8,940
35320,1.02,Premium,4,D,IF,8,15370
35321,0.7,Very Good,3,E,VVS2,6,4240
35322,0.43,Premium,4,E,SI2,2,716
35323,0.7,Ideal,5,D,VS1,4,4323
35324,1.04,Premium,4,G,VS1,4,6360
